Date;Hour;Station;Ridership
2025-08-03;0;Konanakunte Cross;9
2025-08-03;1;Konanakunte Cross;0
2025-08-03;2;Konanakunte Cross;0
2025-08-03;3;Konanakunte Cross;0
2025-08-03;4;Konanakunte Cross;0
2025-08-03;5;Konanakunte Cross;0
2025-08-03;6;Konanakunte Cross;0
2025-08-03;7;Konanakunte Cross;200
2025-08-03;8;Konanakunte Cross;241
2025-08-03;9;Konanakunte Cross;372
2025-08-03;10;Konanakunte Cross;564
2025-08-03;11;Konanakunte Cross;786
2025-08-03;12;Konanakunte Cross;869
2025-08-03;13;Konanakunte Cross;992
2025-08-03;14;Konanakunte Cross;891
2025-08-03;15;Konanakunte Cross;1147
2025-08-03;16;Konanakunte Cross;1012
2025-08-03;17;Konanakunte Cross;1247
2025-08-03;18;Konanakunte Cross;1157
2025-08-03;19;Konanakunte Cross;1108
2025-08-03;20;Konanakunte Cross;703
2025-08-03;21;Konanakunte Cross;637
2025-08-03;22;Konanakunte Cross;320
2025-08-03;23;Konanakunte Cross;207
2025-08-03;0;Krantivira Sangolli Rayanna Railway Station;0
2025-08-03;1;Krantivira Sangolli Rayanna Railway Station;0
2025-08-03;2;Krantivira Sangolli Rayanna Railway Station;0
2025-08-03;3;Krantivira Sangolli Rayanna Railway Station;0
2025-08-03;4;Krantivira Sangolli Rayanna Railway Station;0
2025-08-03;5;Krantivira Sangolli Rayanna Railway Station;0
2025-08-03;6;Krantivira Sangolli Rayanna Railway Station;0
2025-08-03;7;Krantivira Sangolli Rayanna Railway Station;249
2025-08-03;8;Krantivira Sangolli Rayanna Railway Station;421
2025-08-03;9;Krantivira Sangolli Rayanna Railway Station;289
2025-08-03;10;Krantivira Sangolli Rayanna Railway Station;348
2025-08-03;11;Krantivira Sangolli Rayanna Railway Station;461
2025-08-03;12;Krantivira Sangolli Rayanna Railway Station;665
2025-08-03;13;Krantivira Sangolli Rayanna Railway Station;789
2025-08-03;14;Krantivira Sangolli Rayanna Railway Station;969
2025-08-03;15;Krantivira Sangolli Rayanna Railway Station;765
2025-08-03;16;Krantivira Sangolli Rayanna Railway Station;892
2025-08-03;17;Krantivira Sangolli Rayanna Railway Station;980
2025-08-03;18;Krantivira Sangolli Rayanna Railway Station;760
2025-08-03;19;Krantivira Sangolli Rayanna Railway Station;742
2025-08-03;20;Krantivira Sangolli Rayanna Railway Station;707
2025-08-03;21;Krantivira Sangolli Rayanna Railway Station;605
2025-08-03;22;Krantivira Sangolli Rayanna Railway Station;533
2025-08-03;23;Krantivira Sangolli Rayanna Railway Station;133
2025-08-03;0;Krishna Rajendra Market;0
2025-08-03;1;Krishna Rajendra Market;0
2025-08-03;2;Krishna Rajendra Market;0
2025-08-03;3;Krishna Rajendra Market;0
2025-08-03;4;Krishna Rajendra Market;0
2025-08-03;5;Krishna Rajendra Market;0
2025-08-03;6;Krishna Rajendra Market;0
2025-08-03;7;Krishna Rajendra Market;166
2025-08-03;8;Krishna Rajendra Market;262
2025-08-03;9;Krishna Rajendra Market;257
2025-08-03;10;Krishna Rajendra Market;437
2025-08-03;11;Krishna Rajendra Market;511
2025-08-03;12;Krishna Rajendra Market;582
2025-08-03;13;Krishna Rajendra Market;592
2025-08-03;14;Krishna Rajendra Market;662
2025-08-03;15;Krishna Rajendra Market;505
2025-08-03;16;Krishna Rajendra Market;553
2025-08-03;17;Krishna Rajendra Market;339
2025-08-03;18;Krishna Rajendra Market;406
2025-08-03;19;Krishna Rajendra Market;351
2025-08-03;20;Krishna Rajendra Market;320
2025-08-03;21;Krishna Rajendra Market;252
2025-08-03;22;Krishna Rajendra Market;178
2025-08-03;23;Krishna Rajendra Market;60
2025-08-03;0;Krishnarajapura;20
2025-08-03;1;Krishnarajapura;0
2025-08-03;2;Krishnarajapura;0
2025-08-03;3;Krishnarajapura;0
2025-08-03;4;Krishnarajapura;0
2025-08-03;5;Krishnarajapura;0
2025-08-03;6;Krishnarajapura;4
2025-08-03;7;Krishnarajapura;117
2025-08-03;8;Krishnarajapura;326
2025-08-03;9;Krishnarajapura;336
2025-08-03;10;Krishnarajapura;374
2025-08-03;11;Krishnarajapura;494
2025-08-03;12;Krishnarajapura;506
2025-08-03;13;Krishnarajapura;621
2025-08-03;14;Krishnarajapura;729
2025-08-03;15;Krishnarajapura;800
2025-08-03;16;Krishnarajapura;831
2025-08-03;17;Krishnarajapura;958
2025-08-03;18;Krishnarajapura;1054
2025-08-03;19;Krishnarajapura;1334
2025-08-03;20;Krishnarajapura;1053
2025-08-03;21;Krishnarajapura;972
2025-08-03;22;Krishnarajapura;723
2025-08-03;23;Krishnarajapura;301
2025-08-03;0;Kudlu Gate;0
2025-08-03;1;Kudlu Gate;0
2025-08-03;2;Kudlu Gate;0
2025-08-03;3;Kudlu Gate;0
2025-08-03;4;Kudlu Gate;0
2025-08-03;5;Kudlu Gate;0
2025-08-03;6;Kudlu Gate;0
2025-08-03;7;Kudlu Gate;0
2025-08-03;8;Kudlu Gate;0
2025-08-03;9;Kudlu Gate;0
2025-08-03;10;Kudlu Gate;0
2025-08-03;11;Kudlu Gate;0
2025-08-03;12;Kudlu Gate;0
2025-08-03;13;Kudlu Gate;0
2025-08-03;14;Kudlu Gate;0
2025-08-03;15;Kudlu Gate;0
2025-08-03;16;Kudlu Gate;0
2025-08-03;17;Kudlu Gate;0
2025-08-03;18;Kudlu Gate;0
2025-08-03;19;Kudlu Gate;0
2025-08-03;20;Kudlu Gate;0
2025-08-03;21;Kudlu Gate;0
2025-08-03;22;Kudlu Gate;0
2025-08-03;23;Kudlu Gate;0
2025-08-03;0;Kundalahalli;16
2025-08-03;1;Kundalahalli;0
2025-08-03;2;Kundalahalli;0
2025-08-03;3;Kundalahalli;0
2025-08-03;4;Kundalahalli;0
2025-08-03;5;Kundalahalli;0
2025-08-03;6;Kundalahalli;0
2025-08-03;7;Kundalahalli;55
2025-08-03;8;Kundalahalli;116
2025-08-03;9;Kundalahalli;128
2025-08-03;10;Kundalahalli;112
2025-08-03;11;Kundalahalli;182
2025-08-03;12;Kundalahalli;166
2025-08-03;13;Kundalahalli;219
2025-08-03;14;Kundalahalli;172
2025-08-03;15;Kundalahalli;236
2025-08-03;16;Kundalahalli;348
2025-08-03;17;Kundalahalli;385
2025-08-03;18;Kundalahalli;482
2025-08-03;19;Kundalahalli;462
2025-08-03;20;Kundalahalli;562
2025-08-03;21;Kundalahalli;470
2025-08-03;22;Kundalahalli;381
2025-08-03;23;Kundalahalli;170
2025-08-03;0;Lalbagh;0
2025-08-03;1;Lalbagh;0
2025-08-03;2;Lalbagh;0
2025-08-03;3;Lalbagh;0
2025-08-03;4;Lalbagh;0
2025-08-03;5;Lalbagh;0
2025-08-03;6;Lalbagh;0
2025-08-03;7;Lalbagh;142
2025-08-03;8;Lalbagh;151
2025-08-03;9;Lalbagh;245
2025-08-03;10;Lalbagh;358
2025-08-03;11;Lalbagh;392
2025-08-03;12;Lalbagh;496
2025-08-03;13;Lalbagh;596
2025-08-03;14;Lalbagh;538
2025-08-03;15;Lalbagh;480
2025-08-03;16;Lalbagh;455
2025-08-03;17;Lalbagh;412
2025-08-03;18;Lalbagh;249
2025-08-03;19;Lalbagh;275
2025-08-03;20;Lalbagh;189
2025-08-03;21;Lalbagh;215
2025-08-03;22;Lalbagh;132
2025-08-03;23;Lalbagh;49
2025-08-03;0;Madavara;6
2025-08-03;1;Madavara;0
2025-08-03;2;Madavara;0
2025-08-03;3;Madavara;0
2025-08-03;4;Madavara;0
2025-08-03;5;Madavara;0
2025-08-03;6;Madavara;0
2025-08-03;7;Madavara;76
2025-08-03;8;Madavara;244
2025-08-03;9;Madavara;276
2025-08-03;10;Madavara;333
2025-08-03;11;Madavara;305
2025-08-03;12;Madavara;385
2025-08-03;13;Madavara;434
2025-08-03;14;Madavara;406
2025-08-03;15;Madavara;493
2025-08-03;16;Madavara;492
2025-08-03;17;Madavara;556
2025-08-03;18;Madavara;527
2025-08-03;19;Madavara;565
2025-08-03;20;Madavara;401
2025-08-03;21;Madavara;295
2025-08-03;22;Madavara;218
2025-08-03;23;Madavara;82
2025-08-03;0;Magadi Road;0
2025-08-03;1;Magadi Road;0
2025-08-03;2;Magadi Road;0
2025-08-03;3;Magadi Road;0
2025-08-03;4;Magadi Road;0
2025-08-03;5;Magadi Road;0
2025-08-03;6;Magadi Road;0
2025-08-03;7;Magadi Road;67
2025-08-03;8;Magadi Road;109
2025-08-03;9;Magadi Road;226
2025-08-03;10;Magadi Road;278
2025-08-03;11;Magadi Road;216
2025-08-03;12;Magadi Road;339
2025-08-03;13;Magadi Road;369
2025-08-03;14;Magadi Road;292
2025-08-03;15;Magadi Road;394
2025-08-03;16;Magadi Road;331
2025-08-03;17;Magadi Road;395
2025-08-03;18;Magadi Road;566
2025-08-03;19;Magadi Road;470
2025-08-03;20;Magadi Road;412
2025-08-03;21;Magadi Road;359
2025-08-03;22;Magadi Road;273
2025-08-03;23;Magadi Road;90
2025-08-03;0;Mahakavi Kuvempu Road;0
2025-08-03;1;Mahakavi Kuvempu Road;0
2025-08-03;2;Mahakavi Kuvempu Road;0
2025-08-03;3;Mahakavi Kuvempu Road;0
2025-08-03;4;Mahakavi Kuvempu Road;0
2025-08-03;5;Mahakavi Kuvempu Road;0
2025-08-03;6;Mahakavi Kuvempu Road;0
2025-08-03;7;Mahakavi Kuvempu Road;43
2025-08-03;8;Mahakavi Kuvempu Road;72
2025-08-03;9;Mahakavi Kuvempu Road;102
2025-08-03;10;Mahakavi Kuvempu Road;130
2025-08-03;11;Mahakavi Kuvempu Road;170
2025-08-03;12;Mahakavi Kuvempu Road;229
2025-08-03;13;Mahakavi Kuvempu Road;255
2025-08-03;14;Mahakavi Kuvempu Road;251
2025-08-03;15;Mahakavi Kuvempu Road;306
2025-08-03;16;Mahakavi Kuvempu Road;264
2025-08-03;17;Mahakavi Kuvempu Road;341
2025-08-03;18;Mahakavi Kuvempu Road;354
2025-08-03;19;Mahakavi Kuvempu Road;365
2025-08-03;20;Mahakavi Kuvempu Road;314
2025-08-03;21;Mahakavi Kuvempu Road;333
2025-08-03;22;Mahakavi Kuvempu Road;235
2025-08-03;23;Mahakavi Kuvempu Road;64
2025-08-03;0;Mahalakshmi;0
2025-08-03;1;Mahalakshmi;0
2025-08-03;2;Mahalakshmi;0
2025-08-03;3;Mahalakshmi;0
2025-08-03;4;Mahalakshmi;0
2025-08-03;5;Mahalakshmi;0
2025-08-03;6;Mahalakshmi;0
2025-08-03;7;Mahalakshmi;112
2025-08-03;8;Mahalakshmi;294
2025-08-03;9;Mahalakshmi;418
2025-08-03;10;Mahalakshmi;828
2025-08-03;11;Mahalakshmi;1119
2025-08-03;12;Mahalakshmi;1112
2025-08-03;13;Mahalakshmi;994
2025-08-03;14;Mahalakshmi;878
2025-08-03;15;Mahalakshmi;934
2025-08-03;16;Mahalakshmi;943
2025-08-03;17;Mahalakshmi;935
2025-08-03;18;Mahalakshmi;957
2025-08-03;19;Mahalakshmi;573
2025-08-03;20;Mahalakshmi;490
2025-08-03;21;Mahalakshmi;353
2025-08-03;22;Mahalakshmi;244
2025-08-03;23;Mahalakshmi;98
2025-08-03;0;Mahatma Gandhi Road;0
2025-08-03;1;Mahatma Gandhi Road;0
2025-08-03;2;Mahatma Gandhi Road;0
2025-08-03;3;Mahatma Gandhi Road;0
2025-08-03;4;Mahatma Gandhi Road;0
2025-08-03;5;Mahatma Gandhi Road;0
2025-08-03;6;Mahatma Gandhi Road;0
2025-08-03;7;Mahatma Gandhi Road;226
2025-08-03;8;Mahatma Gandhi Road;301
2025-08-03;9;Mahatma Gandhi Road;518
2025-08-03;10;Mahatma Gandhi Road;759
2025-08-03;11;Mahatma Gandhi Road;1246
2025-08-03;12;Mahatma Gandhi Road;1816
2025-08-03;13;Mahatma Gandhi Road;1750
2025-08-03;14;Mahatma Gandhi Road;1884
2025-08-03;15;Mahatma Gandhi Road;1495
2025-08-03;16;Mahatma Gandhi Road;1895
2025-08-03;17;Mahatma Gandhi Road;1838
2025-08-03;18;Mahatma Gandhi Road;2081
2025-08-03;19;Mahatma Gandhi Road;1603
2025-08-03;20;Mahatma Gandhi Road;1087
2025-08-03;21;Mahatma Gandhi Road;546
2025-08-03;22;Mahatma Gandhi Road;293
2025-08-03;23;Mahatma Gandhi Road;75
2025-08-03;0;Manjunathanagara;1
2025-08-03;1;Manjunathanagara;0
2025-08-03;2;Manjunathanagara;0
2025-08-03;3;Manjunathanagara;0
2025-08-03;4;Manjunathanagara;0
2025-08-03;5;Manjunathanagara;0
2025-08-03;6;Manjunathanagara;2
2025-08-03;7;Manjunathanagara;12
2025-08-03;8;Manjunathanagara;31
2025-08-03;9;Manjunathanagara;23
2025-08-03;10;Manjunathanagara;34
2025-08-03;11;Manjunathanagara;36
2025-08-03;12;Manjunathanagara;38
2025-08-03;13;Manjunathanagara;61
2025-08-03;14;Manjunathanagara;67
2025-08-03;15;Manjunathanagara;47
2025-08-03;16;Manjunathanagara;74
2025-08-03;17;Manjunathanagara;47
2025-08-03;18;Manjunathanagara;76
2025-08-03;19;Manjunathanagara;68
2025-08-03;20;Manjunathanagara;100
2025-08-03;21;Manjunathanagara;57
2025-08-03;22;Manjunathanagara;57
2025-08-03;23;Manjunathanagara;31
2025-08-03;0;Mantri Square Sampige Road;0
2025-08-03;1;Mantri Square Sampige Road;0
2025-08-03;2;Mantri Square Sampige Road;0
2025-08-03;3;Mantri Square Sampige Road;0
2025-08-03;4;Mantri Square Sampige Road;0
2025-08-03;5;Mantri Square Sampige Road;0
2025-08-03;6;Mantri Square Sampige Road;0
2025-08-03;7;Mantri Square Sampige Road;153
2025-08-03;8;Mantri Square Sampige Road;355
2025-08-03;9;Mantri Square Sampige Road;470
2025-08-03;10;Mantri Square Sampige Road;940
2025-08-03;11;Mantri Square Sampige Road;1327
2025-08-03;12;Mantri Square Sampige Road;1743
2025-08-03;13;Mantri Square Sampige Road;1785
2025-08-03;14;Mantri Square Sampige Road;1593
2025-08-03;15;Mantri Square Sampige Road;1608
2025-08-03;16;Mantri Square Sampige Road;1647
2025-08-03;17;Mantri Square Sampige Road;1517
2025-08-03;18;Mantri Square Sampige Road;1579
2025-08-03;19;Mantri Square Sampige Road;1045
2025-08-03;20;Mantri Square Sampige Road;574
2025-08-03;21;Mantri Square Sampige Road;439
2025-08-03;22;Mantri Square Sampige Road;296
2025-08-03;23;Mantri Square Sampige Road;94
2025-08-03;0;Mysore Road;0
2025-08-03;1;Mysore Road;0
2025-08-03;2;Mysore Road;0
2025-08-03;3;Mysore Road;0
2025-08-03;4;Mysore Road;0
2025-08-03;5;Mysore Road;0
2025-08-03;6;Mysore Road;0
2025-08-03;7;Mysore Road;75
2025-08-03;8;Mysore Road;194
2025-08-03;9;Mysore Road;116
2025-08-03;10;Mysore Road;129
2025-08-03;11;Mysore Road;112
2025-08-03;12;Mysore Road;206
2025-08-03;13;Mysore Road;146
2025-08-03;14;Mysore Road;190
2025-08-03;15;Mysore Road;187
2025-08-03;16;Mysore Road;220
2025-08-03;17;Mysore Road;253
2025-08-03;18;Mysore Road;289
2025-08-03;19;Mysore Road;193
2025-08-03;20;Mysore Road;242
2025-08-03;21;Mysore Road;210
2025-08-03;22;Mysore Road;121
2025-08-03;23;Mysore Road;54
2025-08-03;0;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-03;1;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-03;2;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-03;3;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-03;4;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-03;5;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-03;6;Nadaprabhu Kempegowda Station, Majestic;1
2025-08-03;7;Nadaprabhu Kempegowda Station, Majestic;867
2025-08-03;8;Nadaprabhu Kempegowda Station, Majestic;1557
2025-08-03;9;Nadaprabhu Kempegowda Station, Majestic;1685
2025-08-03;10;Nadaprabhu Kempegowda Station, Majestic;2318
2025-08-03;11;Nadaprabhu Kempegowda Station, Majestic;2666
2025-08-03;12;Nadaprabhu Kempegowda Station, Majestic;3262
2025-08-03;13;Nadaprabhu Kempegowda Station, Majestic;3070
2025-08-03;14;Nadaprabhu Kempegowda Station, Majestic;3414
2025-08-03;15;Nadaprabhu Kempegowda Station, Majestic;3605
2025-08-03;16;Nadaprabhu Kempegowda Station, Majestic;3692
2025-08-03;17;Nadaprabhu Kempegowda Station, Majestic;3603
2025-08-03;18;Nadaprabhu Kempegowda Station, Majestic;3485
2025-08-03;19;Nadaprabhu Kempegowda Station, Majestic;3381
2025-08-03;20;Nadaprabhu Kempegowda Station, Majestic;2584
2025-08-03;21;Nadaprabhu Kempegowda Station, Majestic;2502
2025-08-03;22;Nadaprabhu Kempegowda Station, Majestic;1577
2025-08-03;23;Nadaprabhu Kempegowda Station, Majestic;559
2025-08-03;0;Nagasandra;15
2025-08-03;1;Nagasandra;0
2025-08-03;2;Nagasandra;0
2025-08-03;3;Nagasandra;0
2025-08-03;4;Nagasandra;0
2025-08-03;5;Nagasandra;0
2025-08-03;6;Nagasandra;0
2025-08-03;7;Nagasandra;70
2025-08-03;8;Nagasandra;151
2025-08-03;9;Nagasandra;220
2025-08-03;10;Nagasandra;214
2025-08-03;11;Nagasandra;427
2025-08-03;12;Nagasandra;653
2025-08-03;13;Nagasandra;720
2025-08-03;14;Nagasandra;716
2025-08-03;15;Nagasandra;728
2025-08-03;16;Nagasandra;725
2025-08-03;17;Nagasandra;686
2025-08-03;18;Nagasandra;600
2025-08-03;19;Nagasandra;532
2025-08-03;20;Nagasandra;437
2025-08-03;21;Nagasandra;361
2025-08-03;22;Nagasandra;263
2025-08-03;23;Nagasandra;97
2025-08-03;0;Nallurahalli;14
2025-08-03;1;Nallurahalli;0
2025-08-03;2;Nallurahalli;0
2025-08-03;3;Nallurahalli;0
2025-08-03;4;Nallurahalli;0
2025-08-03;5;Nallurahalli;0
2025-08-03;6;Nallurahalli;0
2025-08-03;7;Nallurahalli;46
2025-08-03;8;Nallurahalli;170
2025-08-03;9;Nallurahalli;135
2025-08-03;10;Nallurahalli;151
2025-08-03;11;Nallurahalli;133
2025-08-03;12;Nallurahalli;141
2025-08-03;13;Nallurahalli;208
2025-08-03;14;Nallurahalli;196
2025-08-03;15;Nallurahalli;188
2025-08-03;16;Nallurahalli;223
2025-08-03;17;Nallurahalli;209
2025-08-03;18;Nallurahalli;290
2025-08-03;19;Nallurahalli;275
2025-08-03;20;Nallurahalli;266
2025-08-03;21;Nallurahalli;267
2025-08-03;22;Nallurahalli;173
2025-08-03;23;Nallurahalli;118
2025-08-03;0;National College;0
2025-08-03;1;National College;0
2025-08-03;2;National College;0
2025-08-03;3;National College;0
2025-08-03;4;National College;0
2025-08-03;5;National College;0
2025-08-03;6;National College;2
2025-08-03;7;National College;222
2025-08-03;8;National College;365
2025-08-03;9;National College;439
2025-08-03;10;National College;524
2025-08-03;11;National College;597
2025-08-03;12;National College;520
2025-08-03;13;National College;588
2025-08-03;14;National College;583
2025-08-03;15;National College;539
2025-08-03;16;National College;606
2025-08-03;17;National College;664
2025-08-03;18;National College;710
2025-08-03;19;National College;693
2025-08-03;20;National College;503
2025-08-03;21;National College;438
2025-08-03;22;National College;312
2025-08-03;23;National College;94
2025-08-03;0;Pantharapalya - Nayandahalli;0
2025-08-03;1;Pantharapalya - Nayandahalli;0
2025-08-03;2;Pantharapalya - Nayandahalli;0
2025-08-03;3;Pantharapalya - Nayandahalli;0
2025-08-03;4;Pantharapalya - Nayandahalli;0
2025-08-03;5;Pantharapalya - Nayandahalli;0
2025-08-03;6;Pantharapalya - Nayandahalli;0
2025-08-03;7;Pantharapalya - Nayandahalli;22
2025-08-03;8;Pantharapalya - Nayandahalli;49
2025-08-03;9;Pantharapalya - Nayandahalli;82
2025-08-03;10;Pantharapalya - Nayandahalli;105
2025-08-03;11;Pantharapalya - Nayandahalli;148
2025-08-03;12;Pantharapalya - Nayandahalli;150
2025-08-03;13;Pantharapalya - Nayandahalli;140
2025-08-03;14;Pantharapalya - Nayandahalli;163
2025-08-03;15;Pantharapalya - Nayandahalli;156
2025-08-03;16;Pantharapalya - Nayandahalli;122
2025-08-03;17;Pantharapalya - Nayandahalli;104
2025-08-03;18;Pantharapalya - Nayandahalli;164
2025-08-03;19;Pantharapalya - Nayandahalli;166
2025-08-03;20;Pantharapalya - Nayandahalli;120
2025-08-03;21;Pantharapalya - Nayandahalli;100
2025-08-03;22;Pantharapalya - Nayandahalli;65
2025-08-03;23;Pantharapalya - Nayandahalli;32
2025-08-03;0;Pattanagere;13
2025-08-03;1;Pattanagere;0
2025-08-03;2;Pattanagere;0
2025-08-03;3;Pattanagere;0
2025-08-03;4;Pattanagere;0
2025-08-03;5;Pattanagere;0
2025-08-03;6;Pattanagere;0
2025-08-03;7;Pattanagere;42
2025-08-03;8;Pattanagere;78
2025-08-03;9;Pattanagere;59
2025-08-03;10;Pattanagere;107
2025-08-03;11;Pattanagere;132
2025-08-03;12;Pattanagere;159
2025-08-03;13;Pattanagere;124
2025-08-03;14;Pattanagere;146
2025-08-03;15;Pattanagere;115
2025-08-03;16;Pattanagere;189
2025-08-03;17;Pattanagere;202
2025-08-03;18;Pattanagere;254
2025-08-03;19;Pattanagere;297
2025-08-03;20;Pattanagere;252
2025-08-03;21;Pattanagere;205
2025-08-03;22;Pattanagere;131
2025-08-03;23;Pattanagere;60
2025-08-03;0;Pattandur Agrahara;25
2025-08-03;1;Pattandur Agrahara;0
2025-08-03;2;Pattandur Agrahara;0
2025-08-03;3;Pattandur Agrahara;0
2025-08-03;4;Pattandur Agrahara;0
2025-08-03;5;Pattandur Agrahara;0
2025-08-03;6;Pattandur Agrahara;0
2025-08-03;7;Pattandur Agrahara;32
2025-08-03;8;Pattandur Agrahara;84
2025-08-03;9;Pattandur Agrahara;133
2025-08-03;10;Pattandur Agrahara;116
2025-08-03;11;Pattandur Agrahara;176
2025-08-03;12;Pattandur Agrahara;170
2025-08-03;13;Pattandur Agrahara;183
2025-08-03;14;Pattandur Agrahara;186
2025-08-03;15;Pattandur Agrahara;227
2025-08-03;16;Pattandur Agrahara;222
2025-08-03;17;Pattandur Agrahara;258
2025-08-03;18;Pattandur Agrahara;306
2025-08-03;19;Pattandur Agrahara;323
2025-08-03;20;Pattandur Agrahara;255
2025-08-03;21;Pattandur Agrahara;226
2025-08-03;22;Pattandur Agrahara;197
2025-08-03;23;Pattandur Agrahara;94
2025-08-03;0;Peenya;3
2025-08-03;1;Peenya;0
2025-08-03;2;Peenya;0
2025-08-03;3;Peenya;0
2025-08-03;4;Peenya;0
2025-08-03;5;Peenya;0
2025-08-03;6;Peenya;0
2025-08-03;7;Peenya;15
2025-08-03;8;Peenya;40
2025-08-03;9;Peenya;59
2025-08-03;10;Peenya;81
2025-08-03;11;Peenya;93
2025-08-03;12;Peenya;107
2025-08-03;13;Peenya;125
2025-08-03;14;Peenya;134
2025-08-03;15;Peenya;162
2025-08-03;16;Peenya;144
2025-08-03;17;Peenya;168
2025-08-03;18;Peenya;193
2025-08-03;19;Peenya;191
2025-08-03;20;Peenya;182
2025-08-03;21;Peenya;131
2025-08-03;22;Peenya;118
2025-08-03;23;Peenya;52
2025-08-03;0;Peenya Industry;1
2025-08-03;1;Peenya Industry;0
2025-08-03;2;Peenya Industry;0
2025-08-03;3;Peenya Industry;0
2025-08-03;4;Peenya Industry;0
2025-08-03;5;Peenya Industry;0
2025-08-03;6;Peenya Industry;0
2025-08-03;7;Peenya Industry;12
2025-08-03;8;Peenya Industry;17
2025-08-03;9;Peenya Industry;28
2025-08-03;10;Peenya Industry;28
2025-08-03;11;Peenya Industry;40
2025-08-03;12;Peenya Industry;42
2025-08-03;13;Peenya Industry;70
2025-08-03;14;Peenya Industry;81
2025-08-03;15;Peenya Industry;50
2025-08-03;16;Peenya Industry;63
2025-08-03;17;Peenya Industry;71
2025-08-03;18;Peenya Industry;114
2025-08-03;19;Peenya Industry;79
2025-08-03;20;Peenya Industry;94
2025-08-03;21;Peenya Industry;59
2025-08-03;22;Peenya Industry;87
2025-08-03;23;Peenya Industry;17
2025-08-03;0;Ragigudda;0
2025-08-03;1;Ragigudda;0
2025-08-03;2;Ragigudda;0
2025-08-03;3;Ragigudda;0
2025-08-03;4;Ragigudda;0
2025-08-03;5;Ragigudda;0
2025-08-03;6;Ragigudda;0
2025-08-03;7;Ragigudda;0
2025-08-03;8;Ragigudda;0
2025-08-03;9;Ragigudda;0
2025-08-03;10;Ragigudda;0
2025-08-03;11;Ragigudda;0
2025-08-03;12;Ragigudda;0
2025-08-03;13;Ragigudda;0
2025-08-03;14;Ragigudda;0
2025-08-03;15;Ragigudda;0
2025-08-03;16;Ragigudda;0
2025-08-03;17;Ragigudda;0
2025-08-03;18;Ragigudda;0
2025-08-03;19;Ragigudda;0
2025-08-03;20;Ragigudda;0
2025-08-03;21;Ragigudda;0
2025-08-03;22;Ragigudda;0
2025-08-03;23;Ragigudda;0
2025-08-03;0;Rajajinagar;0
2025-08-03;1;Rajajinagar;0
2025-08-03;2;Rajajinagar;0
2025-08-03;3;Rajajinagar;0
2025-08-03;4;Rajajinagar;0
2025-08-03;5;Rajajinagar;0
2025-08-03;6;Rajajinagar;0
2025-08-03;7;Rajajinagar;121
2025-08-03;8;Rajajinagar;288
2025-08-03;9;Rajajinagar;385
2025-08-03;10;Rajajinagar;431
2025-08-03;11;Rajajinagar;506
2025-08-03;12;Rajajinagar;542
2025-08-03;13;Rajajinagar;620
2025-08-03;14;Rajajinagar;513
2025-08-03;15;Rajajinagar;721
2025-08-03;16;Rajajinagar;533
2025-08-03;17;Rajajinagar;720
2025-08-03;18;Rajajinagar;635
2025-08-03;19;Rajajinagar;726
2025-08-03;20;Rajajinagar;636
2025-08-03;21;Rajajinagar;490
2025-08-03;22;Rajajinagar;378
2025-08-03;23;Rajajinagar;129
2025-08-03;0;Rajarajeshwari Nagar;19
2025-08-03;1;Rajarajeshwari Nagar;0
2025-08-03;2;Rajarajeshwari Nagar;0
2025-08-03;3;Rajarajeshwari Nagar;0
2025-08-03;4;Rajarajeshwari Nagar;0
2025-08-03;5;Rajarajeshwari Nagar;0
2025-08-03;6;Rajarajeshwari Nagar;0
2025-08-03;7;Rajarajeshwari Nagar;63
2025-08-03;8;Rajarajeshwari Nagar;161
2025-08-03;9;Rajarajeshwari Nagar;182
2025-08-03;10;Rajarajeshwari Nagar;282
2025-08-03;11;Rajarajeshwari Nagar;309
2025-08-03;12;Rajarajeshwari Nagar;280
2025-08-03;13;Rajarajeshwari Nagar;339
2025-08-03;14;Rajarajeshwari Nagar;362
2025-08-03;15;Rajarajeshwari Nagar;372
2025-08-03;16;Rajarajeshwari Nagar;396
2025-08-03;17;Rajarajeshwari Nagar;448
2025-08-03;18;Rajarajeshwari Nagar;336
2025-08-03;19;Rajarajeshwari Nagar;401
2025-08-03;20;Rajarajeshwari Nagar;233
2025-08-03;21;Rajarajeshwari Nagar;253
2025-08-03;22;Rajarajeshwari Nagar;162
2025-08-03;23;Rajarajeshwari Nagar;69
2025-08-03;0;Rashtreeya Vidyalaya Road;1
2025-08-03;1;Rashtreeya Vidyalaya Road;0
2025-08-03;2;Rashtreeya Vidyalaya Road;0
2025-08-03;3;Rashtreeya Vidyalaya Road;0
2025-08-03;4;Rashtreeya Vidyalaya Road;0
2025-08-03;5;Rashtreeya Vidyalaya Road;0
2025-08-03;6;Rashtreeya Vidyalaya Road;0
2025-08-03;7;Rashtreeya Vidyalaya Road;121
2025-08-03;8;Rashtreeya Vidyalaya Road;131
2025-08-03;9;Rashtreeya Vidyalaya Road;268
2025-08-03;10;Rashtreeya Vidyalaya Road;328
